ticker,name,marketCap,ipoyear,sector,industry,link,exchange,Country,spy,qqq,dow
BDC,Belden Inc,3224480242,n/a,Basic Industries,Telecommunications Equipment,http://www.nasdaq.com/symbol/bdc,NYSE,USA,,,
CTX,Qwest Corporation,3217681294,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctx,NYSE,USA,,,
CMD,Cantel Medical Corp.,3217526142,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/cmd,NYSE,USA,,,
MFA,"MFA Financial, Inc.",3214321465,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mfa,NYSE,USA,,,
RGC,Regal Entertainment Group,3212897635,2002,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/rgc,NYSE,USA,,,
PRA,ProAssurance Corporation,3211787926,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/pra,NYSE,USA,,,
GMED,"Globus Medical, Inc.",3210221099,2012,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/gmed,NYSE,USA,,,
JBHT,"J.B. Hunt Transport Services, Inc.",9621329111,n/a,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/jbht,nasdaq,USA,TRUE,TRUE,
INCR,"INC Research Holdings, Inc.",3184015869,2014,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/incr,nasdaq,USA,,,
TGNA,TEGNA Inc.,3181033932,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/tgna,NYSE,USA,,,
DNP,"Duff & Phelps Utilities Income, Inc.",3171263671,1987,n/a,n/a,http://www.nasdaq.com/symbol/dnp,NYSE,USA,,,
ENS,Enersys,3169159640,2004,Consumer Non-Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/ens,NYSE,USA,,,
JUNO,"Juno Therapeutics, Inc.",3151210689,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/juno,nasdaq,USA,,,
PNM,"PNM Resources, Inc. (Holding Co.)",3150300829,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/pnm,NYSE,USA,,,
B,"Barnes Group, Inc.",3131547187,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/b,NYSE,USA,,,
VC,Visteon Corporation,3130181140,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/vc,NYSE,USA,,,
CLH,"Clean Harbors, Inc.",3129931034,n/a,Basic Industries,Environmental Services,http://www.nasdaq.com/symbol/clh,NYSE,USA,,,
LEXEA,"Liberty Expedia Holdings, Inc.",3123470630,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/lexea,nasdaq,USA,,,
BDN,Brandywine Realty Trust,3120828361,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/bdn,NYSE,USA,,,
DAN,Dana Incorporated,3116702281,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/dan,NYSE,USA,,,
PDM,"Piedmont Office Realty Trust, Inc.",3115020718,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/pdm,NYSE,USA,,,
FIG,Fortress Investment Group LLC,3105469954,2007,Finance,Investment Managers,http://www.nasdaq.com/symbol/fig,NYSE,USA,,,
ANAT,American National Insurance Company,3097871390,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/anat,nasdaq,USA,,,
POL,PolyOne Corporation,3097732908,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/pol,NYSE,USA,,,
LAUR,"Laureate Education, Inc.",3096958369,2017,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/laur,nasdaq,USA,,,
PNFP,"Pinnacle Financial Partners, Inc.",3094360345,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/pnfp,nasdaq,USA,,,
TDS,"Telephone and Data Systems, Inc.",3093171641,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tds,NYSE,USA,,,
NVG,Nuveen AMT-Free Municipal Credit Income Fund,3090957178,2002,n/a,n/a,http://www.nasdaq.com/symbol/nvg,NYSE,USA,,,
SUM,"Summit Materials, Inc.",3079327130,2015,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/sum,NYSE,USA,,,
BSM,"Black Stone Minerals, L.P.",3075822736,2015,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/bsm,NYSE,USA,,,
ENR,"Energizer Holdings, Inc.",3074953001,2015,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/enr,NYSE,USA,,,
FNSR,Finisar Corporation,3073664167,1999,Technology,Semiconductors,http://www.nasdaq.com/symbol/fnsr,nasdaq,USA,,,
BXMT,"Capital Trust, Inc.",3071465284,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/bxmt,NYSE,USA,,,
HQY,"HealthEquity, Inc.",3065856209,2014,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/hqy,nasdaq,USA,,,
STL,Sterling Bancorp,3064410252,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stl,NYSE,USA,,,
NWE,NorthWestern Corporation,3064151184,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/nwe,NYSE,USA,,,
SAGE,"Sage Therapeutics, Inc.",3063516087,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sage,nasdaq,USA,,,
NKTR,Nektar Therapeutics,3061879251,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nktr,nasdaq,USA,,,
LEXEB,"Liberty Expedia Holdings, Inc.",3056010752,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/lexeb,nasdaq,USA,,,
RP,"RealPage, Inc.",3050965652,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/rp,nasdaq,USA,,,
SFM,"Sprouts Farmers Market, Inc.",3048203958,2013,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/sfm,nasdaq,USA,,,
TEN,Tenneco Inc.,3042582126,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/ten,NYSE,USA,,,
MCY,Mercury General Corporation,3033259463,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mcy,NYSE,USA,,,
VLY,Valley National Bancorp,3027753679,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/vly,NYSE,USA,,,
CACI,"CACI International, Inc.",3020295623,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/caci,NYSE,USA,,,
SF,Stifel Financial Corporation,3009742982,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/sf,NYSE,USA,,,
MSA,MSA Safety Incorporporated,3008259508,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/msa,NYSE,USA,,,
KMT,Kennametal Inc.,2994199540,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/kmt,NYSE,USA,,,
NTNX,"Nutanix, Inc.",2992710291,2016,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ntnx,nasdaq,USA,,,
SANM,Sanmina Corporation,2991177011,1993,Technology,Electrical Products,http://www.nasdaq.com/symbol/sanm,nasdaq,USA,,,
SWN,Southwestern Energy Company,2984631850,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/swn,NYSE,USA,,,
ORA,"Ormat Technologies, Inc.",2982387000,2004,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/ora,NYSE,USA,,,
JBT,John Bean Technologies Corporation,2974150580,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/jbt,NYSE,USA,,,
JACK,Jack In The Box Inc.,2968512659,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/jack,nasdaq,USA,,,
BECN,"Beacon Roofing Supply, Inc.",2959316377,2004,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/becn,nasdaq,USA,,,
PSEC,Prospect Capital Corporation,2958700388,2004,n/a,n/a,http://www.nasdaq.com/symbol/psec,nasdaq,USA,,,
EDR,Education Realty Trust Inc.,2955100063,2005,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/edr,NYSE,USA,,,
CATY,Cathay General Bancorp,2953048526,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/caty,nasdaq,USA,,,
WAFD,"Washington Federal, Inc.",2942893650,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wafd,nasdaq,USA,,,
KNX,"Knight Transportation, Inc.",2931314322,n/a,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/knx,NYSE,USA,,,
EVR,Evercore Partners Inc,2923474639,2006,Finance,Investment Managers,http://www.nasdaq.com/symbol/evr,NYSE,USA,,,
BID,Sotheby&#39;s,2919046937,1988,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/bid,NYSE,USA,,,
RPAI,"Retail Properties of America, Inc.",2916094013,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rpai,NYSE,USA,,,
WOR,"Worthington Industries, Inc.",2910839038,n/a,Capital Goods,Steel/Iron Ore,http://www.nasdaq.com/symbol/wor,NYSE,USA,,,
PODD,Insulet Corporation,2908570648,2007,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/podd,nasdaq,USA,,,
SLAB,"Silicon Laboratories, Inc.",2899454247,2000,Technology,Semiconductors,http://www.nasdaq.com/symbol/slab,nasdaq,USA,,,
ODP,"Office Depot, Inc.",2892588540,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/odp,nasdaq,USA,,,
SIGI,"Selective Insurance Group, Inc.",2883282930,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/sigi,nasdaq,USA,,,
TMHC,Taylor Morrison Home Corporation,2876329738,2013,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/tmhc,NYSE,USA,,,
EGP,"EastGroup Properties, Inc.",2873474460,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/egp,NYSE,USA,,,
DY,"Dycom Industries, Inc.",2865465268,n/a,Basic Industries,Water Supply,http://www.nasdaq.com/symbol/dy,NYSE,USA,,,
PBI,Pitney Bowes Inc.,2864655329,n/a,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/pbi,NYSE,USA,,,
BYD,Boyd Gaming Corporation,2859160470,1993,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/byd,NYSE,USA,,,
NAD,Nuveen Quality Municipal Income Fund,2854615255,1999,n/a,n/a,http://www.nasdaq.com/symbol/nad,NYSE,USA,,,
UNF,Unifirst Corporation,2849241582,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/unf,NYSE,USA,,,
ASGN,"On Assignment, Inc.",2848943316,1992,Technology,Professional Services,http://www.nasdaq.com/symbol/asgn,NYSE,USA,,,
AFSI,"AmTrust Financial Services, Inc.",2844234062,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afsi,nasdaq,USA,,,
FII,"Federated Investors, Inc.",2830387059,1998,Finance,Investment Managers,http://www.nasdaq.com/symbol/fii,NYSE,USA,,,
ESL,Esterline Technologies Corporation,2828511855,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/esl,NYSE,USA,,,
VGR,Vector Group Ltd.,2828134670,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/vgr,NYSE,USA,,,
CHDN,"Churchill Downs, Incorporated",2827493803,n/a,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/chdn,nasdaq,USA,,,
PDCE,"PDC Energy, Inc.",2825112266,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pdce,nasdaq,USA,,,
PBH,"Prestige Brand Holdings, Inc.",2821449486,2005,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pbh,NYSE,USA,,,
IRWD,"Ironwood Pharmaceuticals, Inc.",2820738570,2010,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/irwd,nasdaq,USA,,,
DORM,"Dorman Products, Inc.",2814425770,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/dorm,nasdaq,USA,,,
PLAY,"Dave & Buster&#39;s Entertainment, Inc.",2813920435,2014,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/play,nasdaq,USA,,,
AAN,"Aaron&#39;s,  Inc.",2813134947,n/a,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/aan,NYSE,USA,,,
MDCO,The Medicines Company,2806571752,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mdco,nasdaq,USA,,,
PFGC,Performance Food Group Company,2806174412,2015,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/pfgc,NYSE,USA,,,
NYT,New York Times Company (The),2802900308,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/nyt,NYSE,USA,,,
AVA,Avista Corporation,2797018847,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/ava,NYSE,USA,,,
FEYE,"FireEye, Inc.",2795027093,2013,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/feye,nasdaq,USA,,,
TPX,"Tempur Sealy International, Inc.",2794583457,2003,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/tpx,NYSE,USA,,,
IDCC,"InterDigital, Inc.",2790159096,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/idcc,nasdaq,USA,,,
AVX,AVX Corporation,2784110687,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/avx,NYSE,USA,,,
BKD,Brookdale Senior Living Inc.,2778093422,2005,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/bkd,NYSE,USA,,,
FCFS,"First Cash, Inc.",2777376040,1991,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/fcfs,nasdaq,USA,,,
FCFS,"First Cash, Inc.",2777376040,1991,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/fcfs,NYSE,USA,,,
RRR,"Red Rock Resorts, Inc.",2769983432,2016,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/rrr,nasdaq,USA,,,
CBU,"Community Bank System, Inc.",2769756761,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cbu,NYSE,USA,,,
IRBT,iRobot Corporation,2768576839,2005,Consumer Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/irbt,nasdaq,USA,,,
RARE,Ultragenyx Pharmaceutical Inc.,2762609633,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rare,nasdaq,USA,,,
NXST,"Nexstar Media Group, Inc.",2761690740,2003,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/nxst,nasdaq,USA,,,
EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,2761355372,2007,n/a,n/a,http://www.nasdaq.com/symbol/exg,NYSE,USA,,,
DM,"Dominion Energy Midstream Partners, LP",2758373157,2014,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/dm,NYSE,USA,,,
SJI,"South Jersey Industries, Inc.",2754747171,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/sji,NYSE,USA,,,
PZZA,"Papa John&#39;s International, Inc.",2751219385,1993,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/pzza,nasdaq,USA,,,
SLCA,"U.S. Silica Holdings, Inc.",2748256767,2012,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/slca,NYSE,USA,,,
FFIN,"First Financial Bankshares, Inc.",2741164436,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffin,nasdaq,USA,,,
CXP,"Columbia Property Trust, Inc.",2736770150,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cxp,NYSE,USA,,,
SAFM,"Sanderson Farms, Inc.",2730238085,1987,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/safm,nasdaq,USA,,,
TAHO,"Tahoe Resources, Inc.",2729512916,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/taho,NYSE,USA,,,
WCC,"WESCO International, Inc.",2721720386,1999,Consumer Non-Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/wcc,NYSE,USA,,,
SBH,"Sally Beauty Holdings, Inc.",2721241195,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/sbh,NYSE,USA,,,
AEIS,"Advanced Energy Industries, Inc.",2718099190,1995,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/aeis,nasdaq,USA,,,
GBCI,"Glacier Bancorp, Inc.",2707749104,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/gbci,nasdaq,USA,,,
JAG,Jagged Peak Energy Inc.,2706348625,2017,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/jag,NYSE,USA,,,
ACIW,"ACI Worldwide, Inc.",2704350857,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/aciw,nasdaq,USA,,,
BXS,"BancorpSouth, Inc.",2690064838,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bxs,NYSE,USA,,,
LPNT,"LifePoint Health, Inc.",2686369279,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/lpnt,nasdaq,USA,,,
CACQ,Caesars Acquisition Company,2680150412,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/cacq,nasdaq,USA,,,
ITRI,"Itron, Inc.",2668683551,1993,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/itri,nasdaq,USA,,,
MUSA,Murphy USA Inc.,2664395118,2013,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/musa,NYSE,USA,,,
FIVE,"Five Below, Inc.",2663633773,2012,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/five,nasdaq,USA,,,
CWH,"Camping World Holdings, Inc.",2651691235,2016,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/cwh,NYSE,USA,,,
TTEK,"Tetra Tech, Inc.",2637776398,1991,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/ttek,nasdaq,USA,,,
AGIO,"Agios Pharmaceuticals, Inc.",2636806827,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/agio,nasdaq,USA,,,
CVLT,"Commvault Systems, Inc.",2629418630,2006,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cvlt,nasdaq,USA,,,
LCII,LCI Industries ,2628750299,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/lcii,NYSE,USA,,,
DAR,Darling Ingredients Inc.,2622894110,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/dar,NYSE,USA,,,
GPOR,Gulfport Energy Corporation,2620037028,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/gpor,nasdaq,USA,,,
TWLO,Twilio Inc.,2618544999,2016,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/twlo,NYSE,USA,,,
FUL,H. B. Fuller Company,2616804517,n/a,Basic Industries,Home Furnishings,http://www.nasdaq.com/symbol/ful,NYSE,USA,,,
TCF,TCF Financial Corporation,2611267611,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcf,NYSE,USA,,,
NEOG,Neogen Corporation,2609660012,1989,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/neog,nasdaq,USA,,,
QTS,"QTS Realty Trust, Inc.",2601490870,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/qts,NYSE,USA,,,
RLJ,RLJ Lodging Trust,2596837231,2011,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rlj,NYSE,USA,,,
UE,Urban Edge Properties,2592475367,2015,Finance,Real Estate,http://www.nasdaq.com/symbol/ue,NYSE,USA,,,
WWW,"Wolverine World Wide, Inc.",2577755114,n/a,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/www,NYSE,USA,,,
MDP,Meredith Corporation,2572815996,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/mdp,NYSE,USA,,,
PSMT,"PriceSmart, Inc.",2571678922,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/psmt,nasdaq,USA,,,
LGND,Ligand Pharmaceuticals Incorporated,2568026753,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lgnd,nasdaq,USA,,,
STMP,Stamps.com Inc.,2561873105,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/stmp,nasdaq,USA,,,
FMBI,"First Midwest Bancorp, Inc.",2560349410,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmbi,nasdaq,USA,,,
AXE,Anixter International Inc.,2553450838,n/a,Consumer Non-Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/axe,NYSE,USA,,,
INT,World Fuel Services Corporation,2550477608,n/a,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/int,NYSE,USA,,,
VRNT,Verint Systems Inc.,2547727775,2002,Technology,EDP Services,http://www.nasdaq.com/symbol/vrnt,nasdaq,USA,,,
BOX,"Box, Inc.",2541763290,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/box,NYSE,USA,,,
HA,"Hawaiian Holdings, Inc.",2515557947,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/ha,nasdaq,USA,,,
HTH,Hilltop Holdings Inc.,2510543788,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/hth,NYSE,USA,,,
NAV,Navistar International Corporation,2508673206,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/nav,NYSE,USA,,,
MTX,Minerals Technologies Inc.,2508666375,1992,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/mtx,NYSE,USA,,,
WRE,Washington Real Estate Investment Trust,2508431998,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wre,NYSE,USA,,,
VIRT,"Virtu Financial, Inc.",2501497658,2015,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/virt,nasdaq,USA,,,
CLI,Mack-Cali Realty Corporation,2500326450,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cli,NYSE,USA,,,
MCHI,iShares MSCI China ETF,2496150000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mchi,nasdaq,USA,,,
HUBS,"HubSpot, Inc.",2493110539,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/hubs,NYSE,USA,,,
SKT,"Tanger Factory Outlet Centers, Inc.",2492426063,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/skt,NYSE,USA,,,
JJSF,J & J Snack Foods Corp.,2492333257,1986,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/jjsf,nasdaq,USA,,,
GATX,GATX Corporation,2489888000,n/a,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/gatx,NYSE,USA,,,
AMKR,"Amkor Technology, Inc.",2478582709,1998,Technology,Semiconductors,http://www.nasdaq.com/symbol/amkr,nasdaq,USA,,,
HOPE,"Hope Bancorp, Inc.",2477871527,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/hope,nasdaq,USA,,,
WAGE,"WageWorks, Inc.",2477798584,2012,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wage,NYSE,USA,,,
LXP,Lexington Realty Trust,2473720939,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/lxp,NYSE,USA,,,
SSB,South State Corporation,2471125690,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ssb,nasdaq,USA,,,
KLXI,KLX Inc.,2466684606,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/klxi,nasdaq,USA,,,
PBF,PBF Energy Inc.,2465780440,2012,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/pbf,NYSE,USA,,,
VIAV,Viavi Solutions Inc.,2464973369,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/viav,nasdaq,USA,,,
BCPC,Balchem Corporation,2463950564,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/bcpc,nasdaq,USA,,,
CREE,"Cree, Inc.",2460420374,1993,Technology,Semiconductors,http://www.nasdaq.com/symbol/cree,nasdaq,USA,,,
BGS,"B&G Foods, Inc.",2456231814,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/bgs,NYSE,USA,,,
ROLL,RBC Bearings Incorporated,2455922755,2005,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/roll,nasdaq,USA,,,
YERR,Yangtze River Development Limited,2453116911,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/yerr,nasdaq,USA,,,
FV,First Trust Dorsey Wright Focus 5 ETF,2443044050,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fv,nasdaq,USA,,,
PCTY,Paylocity Holding Corporation,2441077003,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/pcty,nasdaq,USA,,,
OLLI,"Ollie&#39;s Bargain Outlet Holdings, Inc.",2436046599,2015,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/olli,nasdaq,USA,,,
STAG,"Stag Industrial, Inc.",2431107552,2011,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/stag,NYSE,USA,,,
VSH,"Vishay Intertechnology, Inc.",2426533486,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/vsh,NYSE,USA,,,
GSAT,"Globalstar, Inc.",2422933173,2006,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/gsat,AMEX,USA,,,
HAWK,"Blackhawk Network Holdings, Inc.",2422190000,2013,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/hawk,nasdaq,USA,,,
DDD,3D Systems Corporation,2421890611,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ddd,NYSE,USA,,,
YELP,Yelp Inc.,2419900733,2012,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/yelp,NYSE,USA,,,
RLI,RLI Corp.,2417025623,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/rli,NYSE,USA,,,
CBSHP,"Commerce Bancshares, Inc.",2414724645,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cbshp,nasdaq,USA,,,
OKTA,"Okta, Inc.",2408826440,2017,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/okta,nasdaq,USA,,,
CAKE,The Cheesecake Factory Incorporated,2408269729,1992,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/cake,nasdaq,USA,,,
SGMS,Scientific Games Corp,2401950005,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/sgms,nasdaq,USA,,,
AWI,Armstrong World Industries Inc,2393723340,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/awi,NYSE,USA,,,
CVBF,CVB Financial Corporation,2392209458,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cvbf,nasdaq,USA,,,
