Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Exchange
STL,Sterling Bancorp,22.6,3064410252,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stl,NYSE
STC,Stewart Information Services Corporation,45.18,1071228372,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/stc,NYSE
SF,Stifel Financial Corporation,43.97,3009742982,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/sf,NYSE
SF^A,Stifel Financial Corporation,26.47,0,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/sf^a,NYSE
SGY,Stone Energy Corporation,18.88,377598602.9,n/a,1993,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sgy,NYSE
EDF,Stone Harbor Emerging Markets Income Fund,15.86,251281859.1,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/edf,NYSE
EDI,Stone Harbor Emerging Markets Total Income Fund,15.5001,149004848.3,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/edi,NYSE
STON,StoneMor Partners L.P.,9.12,345315083.5,n/a,2004,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ston,NYSE
SRI,"Stoneridge, Inc.",15.22,428349701.4,n/a,1997,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/sri,NYSE
STOR,STORE Capital Corporation,23.11,3960474956,n/a,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/stor,NYSE
GJH,STRATS Trust,9.9673,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjh,NYSE
GJO,STRATS Trust,21.9599,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjo,NYSE
GJS,STRATS Trust,19.2813,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjs,NYSE
SYK,Stryker Corporation,139.91,52293465067,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/syk,NYSE
RGR,"Sturm, Ruger & Company, Inc.",65.7,1160541094,n/a,n/a,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/rgr,NYSE
SPH,"Suburban Propane Partners, L.P.",24.39,1489698347,n/a,1996,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/sph,NYSE
INN,"Summit Hotel Properties, Inc.",19.22,2003322338,n/a,2011,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/inn,NYSE
INN^B,"Summit Hotel Properties, Inc.",25.8174,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/inn^b,NYSE
INN^C,"Summit Hotel Properties, Inc.",25.854,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/inn^c,NYSE
INN^D,"Summit Hotel Properties, Inc.",26.15,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/inn^d,NYSE
SUM,"Summit Materials, Inc.",28.94,3079327130,n/a,2015,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/sum,NYSE
SMLP,"Summit Midstream Partners, LP",22.1,1598119466,n/a,2012,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/smlp,NYSE
SUI,"Sun Communities, Inc.",89.53,7067885417,n/a,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sui,NYSE
SUI^A,"Sun Communities, Inc.",25.75,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sui^a,NYSE
SXCP,"SunCoke Energy Partners, L.P.",17.25,797304884.3,n/a,2013,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/sxcp,NYSE
SXC,"SunCoke Energy, Inc.",9.9,636760624.5,n/a,2011,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/sxc,NYSE
SUN,Sunoco LP,30.48,3532012159,n/a,2012,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/sun,NYSE
SHO,"Sunstone Hotel Investors, Inc.",16.65,3670724085,n/a,2004,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/sho,NYSE
SHO^E,"Sunstone Hotel Investors, Inc.",26.35,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sho^e,NYSE
SHO^F,"Sunstone Hotel Investors, Inc.",26.35,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sho^f,NYSE
STI,"SunTrust Banks, Inc.",54.81,26499331235,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sti,NYSE
STI.WS.B,"SunTrust Banks, Inc.",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti.ws.b,NYSE
STI^A,"SunTrust Banks, Inc.",24.5834,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti^a,NYSE
STI^E,"SunTrust Banks, Inc.",25.65,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti^e,NYSE
SPN,"Superior Energy Services, Inc.",9.78,1494692686,n/a,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/spn,NYSE
SUP,"Superior Industries International, Inc.",19.7,490668215.2,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/sup,NYSE
SVU,SuperValu Inc.,3.03,813651738.8,n/a,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/svu,NYSE
SLD,Sutherland Asset Management Corporation,15.15,466997931.9,n/a,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sld,NYSE
SWFT,Swift Transportation Company,26.06,3473304267,n/a,2010,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/swft,NYSE
SWZ,"Swiss Helvetia Fund, Inc. (The)",12.82,324523839,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/swz,NYSE
SYF,Synchrony Financial,29.68,24070873468,n/a,2014,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/syf,NYSE
SNX,Synnex Corporation,126.27,5040004041,n/a,2003,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/snx,NYSE
SNV,Synovus Financial Corp.,42.5,5200172118,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/snv,NYSE
SNV^C,Synovus Financial Corp.,27.46,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snv^c,NYSE
GJP,"Synthetic Fixed-Income Securities, Inc.",22,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gjp,NYSE
GJR,"Synthetic Fixed-Income Securities, Inc.",21.2,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gjr,NYSE
GJT,"Synthetic Fixed-Income Securities, Inc.",19.5,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjt,NYSE
GJV,"Synthetic Fixed-Income Securities, Inc.",25.68,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjv,NYSE
SYY,Sysco Corporation,49.95,26733117922,n/a,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/syy,NYSE
SYX,Systemax Inc.,20.22,747223771.1,n/a,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/syx,NYSE
DATA,"Tableau Software, Inc.",66.05,5151068761,n/a,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/data,NYSE
TAHO,"Tahoe Resources, Inc.",8.74,2729512916,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/taho,NYSE
TLRD,"Tailored Brands, Inc.",10.07,493915857.4,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/tlrd,NYSE
TWN,"Taiwan Fund, Inc. (The)",20.05,164897816.5,n/a,1986,n/a,n/a,http://www.nasdaq.com/symbol/twn,NYSE
TEGP,"Tallgrass Energy GP, LP",24.1,3789229504,n/a,2015,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/tegp,NYSE
TEP,"Tallgrass Energy Partners, LP",48.08,3482813559,n/a,2013,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/tep,NYSE
SKT,"Tanger Factory Outlet Centers, Inc.",25.84,2492426063,n/a,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/skt,NYSE
NGLS^A,Targa Resources Partners LP,26.7,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ngls^a,NYSE
TRGP,"Targa Resources, Inc.",43.1,8554316678,n/a,2010,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/trgp,NYSE
TGT,Target Corporation,51.48,28401942409,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/tgt,NYSE
TCO,"Taubman Centers, Inc.",59.44,3607602857,n/a,1992,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/tco,NYSE
TCO^J,"Taubman Centers, Inc.",25.2,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tco^j,NYSE
TCO^K,"Taubman Centers, Inc.",25.12,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tco^k,NYSE
TMHC,Taylor Morrison Home Corporation,24.02,2876329738,n/a,2013,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/tmhc,NYSE
TCP,"TC PipeLines, LP",54.25,3842992802,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/tcp,NYSE
TCF,TCF Financial Corporation,15.25,2611267611,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcf,NYSE
TCF.WS,TCF Financial Corporation,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcf.ws,NYSE
TCF^B,TCF Financial Corporation,25.3499,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcf^b,NYSE
TCF^C,TCF Financial Corporation,25.8,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcf^c,NYSE
TSI,"TCW Strategic Income Fund, Inc.",5.75,274200002.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tsi,NYSE
TISI,"Team, Inc.",24.1,718539403.3,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/tisi,NYSE
GCI,TEGNA Inc.,8.74,993174506,n/a,2015,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/gci,NYSE
TGNA,TEGNA Inc.,14.81,3181033932,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/tgna,NYSE
TRC,Tejon Ranch Co,20.83,434390319.8,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/trc,NYSE
HQH,Tekla Healthcare Investors,26.02,1037037066,n/a,1987,n/a,n/a,http://www.nasdaq.com/symbol/hqh,NYSE
THQ,Tekla Healthcare Opportunies Fund,18.83,819407993.5,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/thq,NYSE
HQL,Tekla Life Sciences Investors,21.62,457697280.9,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/hql,NYSE
THW,Tekla World Healthcare Fund,15.22,469615778.7,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/thw,NYSE
TDOC,"Teladoc, Inc.",35.65,1951186994,n/a,2015,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/tdoc,NYSE
TDY,Teledyne Technologies Incorporated,126.24,4454577733,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tdy,NYSE
TFX,Teleflex Incorporated,207.47,9332265124,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tfx,NYSE
TDA,"Telephone and Data Systems, Inc.",24.94,0,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tda,NYSE
TDE,"Telephone and Data Systems, Inc.",25.5,0,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tde,NYSE
TDI,"Telephone and Data Systems, Inc.",25.9,0,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tdi,NYSE
TDJ,"Telephone and Data Systems, Inc.",25.62,0,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tdj,NYSE
TDS,"Telephone and Data Systems, Inc.",28.04,3093171641,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tds,NYSE
TDF,"Templeton Dragon Fund, Inc.",20.37,700071271.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tdf,NYSE
EMF,Templeton Emerging Markets Fund,15.14,272663224.4,n/a,1987,n/a,n/a,http://www.nasdaq.com/symbol/emf,NYSE
TEI,"Templeton Emerging Markets Income Fund, Inc.",11.33,543822075.9,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/tei,NYSE
GIM,"Templeton Global Income Fund, Inc.",6.7,898765858.6,n/a,1988,n/a,n/a,http://www.nasdaq.com/symbol/gim,NYSE
TPX,"Tempur Sealy International, Inc.",51.85,2794583457,n/a,2003,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/tpx,NYSE
THC,Tenet Healthcare Corporation,18.77,1886955082,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/thc,NYSE
TNC,Tennant Company,73.7,1312293503,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tnc,NYSE
TEN,Tenneco Inc.,56.29,3042582126,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/ten,NYSE
TVC,Tennessee Valley Authority,25.03,0,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/tvc,NYSE
TVE,Tennessee Valley Authority,24.95,0,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/tve,NYSE
TDC,Teradata Corporation,29.7,3840210000,n/a,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/tdc,NYSE
TER,"Teradyne, Inc.",31.95,6356475728,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/ter,NYSE
TEX,Terex Corporation,36.21,3534096000,n/a,n/a,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/tex,NYSE
TNH,"Terra Nitrogen Company, L.P.",86.82,1622287959,n/a,n/a,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/tnh,NYSE
TRNO,Terreno Realty Corporation,33.44,1671063312,n/a,2010,Finance,Real Estate,http://www.nasdaq.com/symbol/trno,NYSE
TRNO^A.CL,Terreno Realty Corporation,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/trno^a.cl,NYSE
TSO,Tesoro Corporation,92.32,14766076148,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/tso,NYSE
TLLP,Tesoro Logistics LP,49.61,5357992764,n/a,2011,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/tllp,NYSE
TTI,"Tetra Technologies, Inc.",2.67,309590766.7,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tti,NYSE
TPL,Texas Pacific Land Trust,287.86,2273465889,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tpl,NYSE
TXT,Textron Inc.,45.57,12198600991,n/a,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/txt,NYSE
TTF,"Thai Fund, Inc. (The)",8.97,105900089.1,n/a,1988,n/a,n/a,http://www.nasdaq.com/symbol/ttf,NYSE
AES,The AES Corporation,11.68,7710486919,n/a,n/a,Basic Industries,Electric Utilities: Central,http://www.nasdaq.com/symbol/aes,NYSE
BX,The Blackstone Group L.P.,33.15,39719760185,n/a,2007,Finance,Investment Managers,http://www.nasdaq.com/symbol/bx,NYSE
SCHW,The Charles Schwab Corporation,41.85,55959010358,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/schw,NYSE
SCHW^B,The Charles Schwab Corporation,25.64,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/schw^b,NYSE
SCHW^C,The Charles Schwab Corporation,27.456,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/schw^c,NYSE
SCHW^D,The Charles Schwab Corporation,27.24,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/schw^d,NYSE
SRV,The Cushing MLP Total Return Fund,11.92,80272879.84,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/srv,NYSE
GRX,The Gabelli Healthcare & Wellness Trust,10.82,214756485.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grx,NYSE
GRX^A,The Gabelli Healthcare & Wellness Trust,26.25,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grx^a,NYSE
GRX^B,The Gabelli Healthcare & Wellness Trust,26.69,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grx^b,NYSE
GDL,The GDL Fund,10.26,187232195.5,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/gdl,NYSE
GDL^B,The GDL Fund,50.35,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gdl^b,NYSE
THG,"The Hanover Insurance Group, Inc.",86.76,3690663165,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/thg,NYSE
THGA,"The Hanover Insurance Group, Inc.",25.6875,0,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/thga,NYSE
TRV,"The Travelers Companies, Inc.",127.95,35751255321,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/trv,NYSE
TMO,Thermo Fisher Scientific Inc,173.23,67771026395,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tmo,NYSE
THR,"Thermon Group Holdings, Inc.",18.6,602097921.6,n/a,2011,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/thr,NYSE
TCRX,"THL Credit, Inc.",25.6871,0,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/tcrx,NYSE
TCRZ,"THL Credit, Inc.",25.7501,0,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/tcrz,NYSE
TRI,Thomson Reuters Corp,46.38,33395916217,n/a,n/a,Consumer Services,Publishing,http://www.nasdaq.com/symbol/tri,NYSE
THO,"Thor Industries, Inc.",108.8,5721361261,n/a,n/a,Consumer Non-Durables,Homebuilding,http://www.nasdaq.com/symbol/tho,NYSE
TDW,Tidewater Inc.,0.7701,36288116.21,n/a,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/tdw,NYSE
TIER,"TIER REIT, Inc.",17.6,841314636.8,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/tier,NYSE
TIF,Tiffany & Co.,92.31,11506347067,n/a,1987,Consumer Services,Consumer Specialties,http://www.nasdaq.com/symbol/tif,NYSE
TLYS,"Tilly&#39;s, Inc.",9.88,284416656.7,n/a,2012,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/tlys,NYSE
TWX,Time Warner Inc.,99.82,77414153649,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/twx,NYSE
TKR,Timken Company (The),44.5,3470709059,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/tkr,NYSE
TMST,Timken Steel Corporation,13.56,601711304.4,n/a,2014,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/tmst,NYSE
TWI,"Titan International, Inc.",11.78,702763465.2,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/twi,NYSE
TJX,"TJX Companies, Inc. (The)",69.94,44990742254,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/tjx,NYSE
TOL,Toll Brothers Inc.,39.3,6428497500,n/a,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/tol,NYSE
TR,"Tootsie Roll Industries, Inc.",35.15,1368788206,n/a,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/tr,NYSE
BLD,TopBuild Corp.,53.91,1996869205,n/a,2015,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/bld,NYSE
TMK,Torchmark Corporation,75.96,8885972090,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/tmk,NYSE
TMK^B,Torchmark Corporation,25.6605,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tmk^b,NYSE
TMK^C,Torchmark Corporation,26.8,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tmk^c,NYSE
TTC,Toro Company (The),70.83,7643735328,n/a,n/a,Capital Goods,Tools/Hardware,http://www.nasdaq.com/symbol/ttc,NYSE
NDP,"Tortoise Energy Independence Fund, Inc.",13.17,191176655.1,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/ndp,NYSE
TYG,Tortoise Energy Infrastructure Corporation,29.27,1433650893,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/tyg,NYSE
TTP,"Tortoise Pipeline & Energy Fund, Inc.",18.75,187807743.8,n/a,2011,n/a,n/a,http://www.nasdaq.com/symbol/ttp,NYSE
TPZ,"Tortoise Power and Energy Infrastructure Fund, Inc",20.58,143058433.1,n/a,2009,n/a,n/a,http://www.nasdaq.com/symbol/tpz,NYSE
TSS,"Total System Services, Inc.",58.73,10808150144,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/tss,NYSE
TOWR,"Tower International, Inc.",21.6,442580155.2,n/a,2010,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/towr,NYSE
TSQ,"Townsquare Media, Inc.",9.73,179702766.7,n/a,2014,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/tsq,NYSE
TPGE,TPG Pace Energy Holdings Corp.,n/a,0,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/tpge,NYSE
TPGE.U,TPG Pace Energy Holdings Corp.,n/a,0,n/a,2017,n/a,n/a,http://www.nasdaq.com/symbol/tpge.u,NYSE
TPGE.WS,TPG Pace Energy Holdings Corp.,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tpge.ws,NYSE
TCI,"Transcontinental Realty Investors, Inc.",26.83,233897688.6,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/tci,NYSE
TDG,Transdigm Group Incorporated,268.25,13955388106,n/a,2006,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/tdg,NYSE
TLP,TransMontaigne Partners L.P.,42.09,680227517.6,n/a,2005,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/tlp,NYSE
TRU,TransUnion,44.3,8018300000,n/a,2015,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/tru,NYSE
TREC,Trecora Resources,11.7,283754998.8,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/trec,NYSE
TG,Tredegar Corporation,14.9,492183356,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/tg,NYSE
THS,"Treehouse Foods, Inc.",81.99,4668470261,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/ths,NYSE
TRMR,"Tremor Video, Inc.",2.3,115280333.2,n/a,2013,Technology,Advertising,http://www.nasdaq.com/symbol/trmr,NYSE
TREX,"Trex Company, Inc.",69.03,2029601215,n/a,n/a,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/trex,NYSE
TY,Tri Continental Corporation,24.25,1376393237,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ty,NYSE
TY^,Tri Continental Corporation,51.4699,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ty^,NYSE
TPH,"TRI Pointe Group, Inc.",12.85,2040139798,n/a,2013,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/tph,NYSE
TCAP,Triangle Capital Corporation,17.9,853497006.3,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/tcap,NYSE
TCCA,Triangle Capital Corporation,25.39,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcca,NYSE
TCCB,Triangle Capital Corporation,25.79,0,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/tccb,NYSE
TRCO,Tribune Media Company,40.84,3550013896,n/a,2014,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/trco,NYSE
TRN,"Trinity Industries, Inc.",27.2,4139109653,n/a,n/a,Capital Goods,Railroads,http://www.nasdaq.com/symbol/trn,NYSE
GTS,Triple-S Management Corporation,16.96,414547140.5,n/a,2007,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/gts,NYSE
TGI,"Triumph Group, Inc.",29.55,1466018525,n/a,1996,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/tgi,NYSE
TROX,Tronox Limited,13.77,1616783151,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/trox,NYSE
TBI,"TrueBlue, Inc.",26.4,1123563936,n/a,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/tbi,NYSE
TUP,Tupperware Brands Corporation,70.81,3591824150,n/a,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/tup,NYSE
TKF,"Turkish Investment Fund, Inc. (The)",9.6346,42995327.42,n/a,1989,n/a,n/a,http://www.nasdaq.com/symbol/tkf,NYSE
TPB,"Turning Point Brands, Inc.",15.52,292474881.1,n/a,2016,Consumer Non-Durables,Tobacco,http://www.nasdaq.com/symbol/tpb,NYSE
TPC,Tutor Perini Corporation,27.75,1379046629,n/a,n/a,Basic Industries,General Bldg Contractors - Nonresidential Bldgs,http://www.nasdaq.com/symbol/tpc,NYSE
TWLO,Twilio Inc.,28.94,2618544999,n/a,2016,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/twlo,NYSE
TWO,Two Harbors Investments Corp,10.39,3625262186,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/two,NYSE
TWO^A,Two Harbors Investments Corp,27.7,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/two^a,NYSE
TYL,"Tyler Technologies, Inc.",175.24,6498414581,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tyl,NYSE
TSN,"Tyson Foods, Inc.",62.76,22480807854,n/a,n/a,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/tsn,NYSE
TSNU,"Tyson Foods, Inc.",67.97,0,n/a,n/a,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/tsnu,NYSE
USB,U.S. Bancorp,51.01,85966295981,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/usb,NYSE
USB^A,U.S. Bancorp,894.5,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/usb^a,NYSE
USB^H,U.S. Bancorp,24.04,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/usb^h,NYSE
USB^M,U.S. Bancorp,30.15,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/usb^m,NYSE
USB^O,U.S. Bancorp,26.45,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/usb^o,NYSE
